content_id,creator_id,category,duration_seconds,upload_timestamp,virality_score,trend_score,content_type
C001704,CR0203,gaming,146,2025-08-13,0.85,0.04,meme_video
C001705,CR0373,tech,117,2025-06-23,2.39,0.46,meme_video
C001706,CR0486,gaming,81,2025-07-08,0.29,0.2,meme_video
C001707,CR0679,anime,104,2025-01-07,1.54,0.5,edit
C001708,CR0973,gaming,146,2025-06-04,1.39,0.02,short_video
C001709,CR0206,tech,109,2025-10-29,1.99,0.97,edit
C001710,CR0293,finance,74,2025-10-07,0.79,0.28,short_video
C001711,CR0415,memes,18,2025-07-11,0.25,0.26,clip
C001712,CR0582,finance,160,2025-05-30,5.78,0.11,edit
C001713,CR0804,anime,72,2025-08-06,2.13,0.46,meme_video
C001714,CR0605,tech,143,2025-05-09,3.0,0.33,edit
C001715,CR0391,music,26,2025-01-15,10.0,0.35,meme_video
C001716,CR0769,music,26,2025-02-02,10.0,0.26,short_video
C001717,CR0024,memes,29,2026-04-07,2.66,0.42,meme_video
C001718,CR0286,music,58,2025-08-18,1.2,0.79,short_video
C001719,CR0816,memes,28,2025-07-09,8.56,0.24,meme_video
C001720,CR0034,finance,170,2026-04-27,0.8,0.78,clip
C001721,CR0789,sports,76,2025-06-02,0.75,0.58,clip
C001722,CR0972,food,35,2025-03-27,1.52,0.87,edit
C001723,CR0955,sports,90,2025-06-23,0.56,0.26,meme_video
C001724,CR0864,food,15,2025-02-01,3.37,0.22,edit
C001725,CR0914,anime,117,2025-01-12,1.58,0.0,edit
C001726,CR0389,gaming,132,2025-12-09,0.8,0.53,clip
C001727,CR0910,music,21,2026-02-15,3.29,0.73,meme_video
C001728,CR0360,food,61,2025-08-20,10.0,0.88,short_video
C001729,CR0776,sports,60,2026-03-08,2.81,0.85,clip
C001730,CR0509,gaming,171,2025-12-25,0.6,0.9,edit
C001731,CR0474,food,59,2026-03-02,1.32,0.29,meme_video
C001732,CR0356,anime,50,2025-08-30,1.69,0.24,clip
C001733,CR0811,finance,155,2025-02-18,1.4,0.0,short_video
C001734,CR0029,sports,83,2025-01-03,3.34,0.61,short_video
C001735,CR0227,finance,137,2025-01-04,2.62,0.09,meme_video
C001736,CR0313,anime,91,2025-08-26,3.96,0.9,edit
C001737,CR0454,sports,59,2025-12-10,1.2,0.1,edit
C001738,CR0662,food,15,2025-02-15,1.21,0.68,short_video
C001739,CR0030,music,55,2025-08-25,0.24,0.17,edit
C001740,CR0329,finance,114,2025-05-20,1.27,0.75,clip
C001741,CR0893,tech,33,2026-04-23,3.2,0.93,meme_video
C001742,CR0747,finance,117,2025-06-17,10.0,0.42,meme_video
C001743,CR0129,memes,10,2025-08-10,1.41,0.38,meme_video
C001744,CR0432,gaming,61,2025-11-09,2.12,0.03,clip
C001745,CR0008,finance,178,2026-04-26,0.79,0.97,meme_video
C001746,CR0213,sports,48,2025-11-22,0.14,0.98,meme_video
C001747,CR0356,memes,19,2025-10-24,1.38,0.73,clip
C001748,CR0799,food,76,2025-05-01,0.51,0.95,meme_video
C001749,CR0498,tech,144,2025-11-24,0.7,0.44,short_video
C001750,CR0095,tech,108,2025-04-15,0.72,0.33,clip
C001751,CR0729,tech,223,2025-10-19,1.94,0.62,short_video
C001752,CR0520,sports,25,2025-11-29,2.49,0.5,clip
C001753,CR0160,sports,53,2025-04-01,6.53,0.49,edit
C001754,CR0329,tech,211,2025-10-22,1.89,0.72,meme_video
C001755,CR0941,anime,118,2025-02-08,5.14,0.52,meme_video
C001756,CR0588,sports,49,2025-12-13,0.51,0.59,clip
C001757,CR0830,tech,93,2025-05-28,0.55,0.06,clip
C001758,CR0314,gaming,53,2025-09-06,0.82,0.63,meme_video
C001759,CR0949,anime,22,2026-04-06,0.62,0.15,edit
C001760,CR0329,tech,188,2026-03-12,2.36,0.56,short_video
C001761,CR0870,memes,27,2025-06-02,3.13,0.2,edit
C001762,CR0644,gaming,113,2025-07-13,0.61,0.71,short_video
C001763,CR0121,gaming,37,2025-05-12,1.65,0.17,clip
C001764,CR0131,sports,86,2025-03-02,1.58,0.53,meme_video
C001765,CR0430,food,58,2026-04-04,2.18,0.84,edit
C001766,CR0183,food,25,2025-07-18,9.7,0.12,meme_video
C001767,CR0357,finance,91,2025-11-21,0.48,0.02,edit
C001768,CR0738,anime,53,2025-03-22,1.71,0.76,short_video
C001769,CR0245,tech,96,2025-12-17,1.51,0.14,edit
C001770,CR0093,sports,52,2025-03-27,3.14,0.15,edit
C001771,CR0987,gaming,72,2025-02-18,2.28,0.33,edit
C001772,CR0922,sports,81,2025-09-13,1.35,0.45,meme_video
C001773,CR0704,anime,92,2025-12-17,2.89,0.34,edit
C001774,CR0148,fitness,39,2025-08-27,1.68,0.6,edit
C001775,CR0799,finance,35,2026-01-02,0.84,0.65,short_video
C001776,CR0984,memes,5,2026-01-10,2.23,0.24,clip
C001777,CR0320,tech,158,2026-03-12,10.0,0.88,short_video
C001778,CR0277,gaming,96,2025-08-27,0.57,0.95,clip
C001779,CR0377,memes,20,2025-09-27,1.18,0.9,short_video
C001780,CR0279,gaming,169,2026-02-16,3.07,0.03,clip
C001781,CR0239,tech,133,2025-12-03,1.2,0.25,edit
C001782,CR0557,finance,178,2025-04-28,1.67,0.16,short_video
C001783,CR0483,food,76,2025-11-05,2.57,0.69,edit
C001784,CR0398,finance,131,2025-10-28,1.51,0.45,clip
C001785,CR0132,gaming,69,2025-12-05,10.0,0.67,clip
C001786,CR0217,finance,139,2026-04-04,0.89,0.77,meme_video
C001787,CR0244,food,53,2026-01-25,8.95,0.76,short_video
C001788,CR0822,food,75,2025-11-11,1.7,0.78,short_video
C001789,CR0126,food,84,2025-10-20,2.26,0.94,clip
C001790,CR0601,tech,203,2025-06-17,0.12,0.86,meme_video
C001791,CR0782,finance,153,2025-12-21,0.19,0.64,clip
C001792,CR0763,gaming,58,2025-08-24,6.39,0.42,meme_video
C001793,CR0238,memes,22,2025-04-14,2.77,0.04,edit
C001794,CR0696,fitness,36,2025-07-18,10.0,0.63,short_video
C001795,CR0952,fitness,41,2026-01-22,0.46,0.87,clip
C001796,CR0289,fitness,88,2025-12-25,0.19,0.36,meme_video
C001797,CR0727,tech,66,2025-11-24,0.4,0.24,clip
C001798,CR0050,anime,50,2025-10-22,3.66,0.73,meme_video
C001799,CR0801,sports,32,2025-05-26,5.74,0.87,edit
C001800,CR0422,sports,39,2025-02-16,10.0,0.22,edit
C001801,CR0817,memes,15,2025-07-17,9.8,0.9,short_video
C001802,CR0165,finance,124,2025-10-27,1.83,0.73,short_video
C001803,CR0609,finance,82,2025-04-15,1.41,0.44,edit
C001804,CR0940,finance,68,2025-05-02,1.99,0.12,short_video
C001805,CR0402,music,23,2025-03-08,6.74,0.7,short_video
C001806,CR0672,fitness,67,2025-09-04,0.44,0.27,clip
C001807,CR0152,finance,78,2026-02-12,2.26,0.88,edit
C001808,CR0086,tech,32,2025-02-25,0.94,0.44,meme_video
C001809,CR0324,music,18,2026-04-14,2.43,0.84,edit
C001810,CR0696,anime,34,2025-08-09,0.74,0.12,edit
C001811,CR0451,food,90,2025-03-20,3.87,0.41,short_video
C001812,CR0096,food,46,2026-03-15,1.05,0.3,clip
C001813,CR0794,sports,70,2026-04-10,0.39,0.64,clip
C001814,CR0535,gaming,169,2025-11-19,6.36,0.15,meme_video
C001815,CR0574,anime,80,2025-07-27,1.54,0.12,meme_video
C001816,CR0380,food,27,2025-11-07,1.06,0.26,short_video
C001817,CR0775,gaming,139,2026-02-04,6.59,0.13,short_video
C001818,CR0944,sports,29,2026-03-16,1.09,0.14,short_video
C001819,CR0311,gaming,89,2025-02-21,2.37,0.16,short_video
C001820,CR0410,memes,5,2025-08-18,2.59,0.35,clip
C001821,CR0064,finance,148,2025-09-11,3.21,0.22,meme_video
C001822,CR0864,music,60,2026-04-10,1.9,0.28,meme_video
C001823,CR0980,food,72,2025-01-20,3.36,0.98,clip
C001824,CR0614,gaming,151,2025-10-28,4.03,0.56,meme_video
C001825,CR0695,anime,50,2026-05-01,3.6,0.64,meme_video
C001826,CR0809,music,34,2025-09-26,3.23,0.26,clip
C001827,CR0743,fitness,46,2025-08-26,1.45,0.3,edit
C001828,CR0417,tech,219,2025-06-06,0.28,0.06,short_video
C001829,CR0305,sports,87,2025-11-14,0.47,0.53,meme_video
C001830,CR0549,food,22,2025-08-25,10.0,0.08,edit
C001831,CR0110,sports,56,2025-10-30,1.13,0.97,edit
C001832,CR0248,sports,51,2025-06-16,0.63,0.21,short_video
C001833,CR0220,anime,43,2026-02-11,5.85,0.3,clip
C001834,CR0162,sports,68,2025-09-28,0.4,0.9,meme_video
C001835,CR0750,memes,27,2025-03-07,1.89,0.15,clip
C001836,CR0434,memes,29,2026-02-16,3.16,0.41,edit
C001837,CR0892,anime,29,2025-10-29,1.7,0.01,meme_video
C001838,CR0033,finance,102,2025-12-28,2.94,0.02,meme_video
C001839,CR0860,food,41,2025-02-05,1.28,0.12,meme_video
C001840,CR0839,fitness,52,2025-08-06,1.95,0.1,short_video
C001841,CR0114,sports,42,2025-07-15,8.75,0.86,edit
C001842,CR0430,sports,52,2025-06-23,0.51,0.79,edit
C001843,CR0636,tech,76,2025-04-24,5.72,0.15,short_video
C001844,CR0075,sports,76,2025-03-24,0.09,0.24,meme_video
C001845,CR0304,memes,5,2025-02-18,0.98,0.3,meme_video
C001846,CR0930,memes,12,2026-01-14,0.73,0.13,short_video
C001847,CR0902,tech,122,2025-07-31,5.82,0.34,edit
C001848,CR0943,sports,88,2025-12-20,0.58,0.16,clip
C001849,CR0792,sports,46,2025-08-03,1.34,0.27,meme_video
C001850,CR0293,memes,10,2025-03-17,7.35,0.41,edit
C001851,CR0183,finance,55,2025-07-09,1.93,0.34,short_video
C001852,CR0864,finance,30,2025-08-24,1.45,0.72,meme_video
C001853,CR0083,sports,86,2025-11-27,1.29,0.42,edit
C001854,CR0395,memes,23,2025-11-29,1.32,0.39,short_video
C001855,CR0052,memes,17,2025-03-17,1.31,0.02,clip
C001856,CR0657,music,32,2025-10-10,3.4,0.99,edit
C001857,CR0635,tech,195,2025-12-28,4.08,0.41,meme_video
C001858,CR0691,anime,59,2026-01-05,1.42,0.64,clip
C001859,CR0010,fitness,28,2025-08-22,1.78,0.54,clip
C001860,CR0268,memes,29,2025-02-21,1.5,0.18,clip
C001861,CR0220,finance,114,2025-08-12,0.45,0.18,clip
C001862,CR0569,tech,178,2025-04-09,2.0,0.62,short_video
C001863,CR0639,music,38,2026-04-23,0.52,0.46,edit
C001864,CR0343,tech,238,2025-11-09,1.3,0.75,edit
C001865,CR0140,finance,82,2026-02-01,2.9,0.18,edit
C001866,CR0168,sports,40,2025-12-27,2.21,0.72,short_video
C001867,CR0770,tech,46,2025-02-14,1.29,0.21,clip
C001868,CR0585,food,84,2026-03-03,1.38,0.48,edit
C001869,CR0042,sports,33,2025-07-09,0.85,0.05,short_video
C001870,CR0014,anime,63,2026-03-17,2.14,0.53,clip
C001871,CR0385,anime,43,2026-01-01,0.34,0.98,clip
C001872,CR0325,anime,113,2025-07-08,1.46,0.38,clip
C001873,CR0789,anime,72,2026-02-01,10.0,0.45,edit
C001874,CR0890,fitness,58,2025-04-11,10.0,0.96,edit
C001875,CR0070,tech,102,2025-05-17,1.09,0.89,short_video
C001876,CR0178,anime,76,2025-08-10,4.36,0.51,short_video
C001877,CR0631,sports,68,2025-12-03,8.29,0.83,edit
C001878,CR0040,anime,107,2025-06-01,2.0,0.78,meme_video
C001879,CR0807,tech,210,2025-03-18,3.9,0.29,short_video
C001880,CR0822,memes,16,2025-11-21,0.48,0.51,clip
C001881,CR0086,fitness,118,2025-06-12,1.02,0.83,clip
C001882,CR0170,gaming,92,2025-06-04,1.68,0.77,meme_video
C001883,CR0449,sports,40,2025-03-05,1.53,0.42,edit
C001884,CR0060,finance,160,2025-06-20,0.78,0.4,short_video
C001885,CR0871,food,44,2026-01-31,0.76,0.6,meme_video
C001886,CR0882,food,81,2025-04-05,4.63,0.98,edit
C001887,CR0593,tech,42,2025-11-24,0.96,0.15,short_video
C001888,CR0843,sports,42,2026-02-05,0.24,0.66,edit
C001889,CR0657,finance,48,2025-01-08,0.42,0.33,meme_video
C001890,CR0719,music,45,2025-10-25,0.53,0.21,short_video
C001891,CR0351,finance,134,2025-01-06,1.21,0.62,meme_video
C001892,CR0348,gaming,138,2025-10-10,2.98,0.26,short_video
C001893,CR0283,food,87,2025-02-05,2.21,0.37,short_video
C001894,CR0230,memes,12,2025-06-07,2.08,0.21,short_video
C001895,CR0275,sports,75,2026-04-06,2.7,0.44,clip
C001896,CR0915,music,59,2025-08-26,6.58,0.6,short_video
C001897,CR0031,gaming,147,2026-04-24,2.1,0.67,edit
C001898,CR0822,fitness,102,2025-11-15,0.39,0.98,edit
C001899,CR0724,sports,68,2025-11-30,10.0,0.64,clip
C001900,CR0715,food,53,2025-04-19,1.61,0.35,clip
C001901,CR0152,tech,148,2026-02-14,1.61,0.95,clip
C001902,CR0190,food,24,2025-10-09,10.0,0.86,short_video
C001903,CR0675,anime,48,2026-01-05,2.44,0.95,clip
C001904,CR0018,fitness,105,2026-03-02,1.18,0.04,clip
C001905,CR0398,memes,9,2026-01-04,0.2,0.7,clip
C001906,CR0027,gaming,168,2025-10-17,4.1,0.8,edit
C001907,CR0878,music,42,2026-03-16,0.51,0.76,short_video
C001908,CR0047,sports,34,2025-02-06,1.46,0.86,meme_video
C001909,CR0042,gaming,102,2026-04-29,3.67,0.85,edit
C001910,CR0249,fitness,96,2025-05-21,0.68,0.92,meme_video
C001911,CR0274,food,33,2025-03-10,0.61,0.36,clip
C001912,CR0238,finance,32,2026-04-04,1.08,0.21,edit
C001913,CR0330,memes,15,2025-05-17,0.53,0.9,clip
C001914,CR0370,music,35,2025-01-02,10.0,0.2,short_video
C001915,CR0642,music,15,2025-06-13,0.46,0.4,edit
C001916,CR0359,gaming,34,2025-09-16,6.85,0.04,meme_video
C001917,CR0745,music,27,2025-01-09,0.19,0.89,clip
C001918,CR0865,tech,103,2025-12-24,6.1,0.84,clip
C001919,CR0205,food,56,2025-11-16,2.75,0.35,edit
C001920,CR0423,fitness,72,2025-07-20,1.22,0.51,clip
C001921,CR0750,fitness,91,2026-02-06,0.81,0.56,clip
C001922,CR0171,food,23,2025-03-08,3.19,0.68,edit
C001923,CR0008,fitness,91,2025-05-14,0.16,0.26,edit
C001924,CR0412,finance,73,2025-03-12,1.35,0.76,meme_video
C001925,CR0233,finance,45,2025-04-26,4.79,0.57,meme_video
C001926,CR0091,gaming,83,2025-06-07,1.26,0.55,meme_video
C001927,CR0167,food,80,2025-06-12,6.41,0.61,meme_video
C001928,CR0743,fitness,100,2026-02-22,1.38,0.82,short_video
C001929,CR0407,fitness,33,2025-11-27,1.65,0.05,meme_video
C001930,CR0362,gaming,143,2025-07-04,2.41,0.05,edit
C001931,CR0790,fitness,38,2025-01-02,1.8,0.34,short_video
C001932,CR0249,sports,52,2026-02-22,1.72,0.8,clip
C001933,CR0123,food,42,2026-01-16,0.55,0.94,edit
C001934,CR0244,tech,195,2026-04-03,0.7,0.67,edit
C001935,CR0132,fitness,98,2025-10-22,0.56,0.94,clip
C001936,CR0541,sports,82,2026-01-20,9.32,0.37,edit
C001937,CR0526,memes,7,2025-02-09,3.75,0.13,short_video
C001938,CR0786,music,22,2025-01-12,1.31,0.11,edit
C001939,CR0644,finance,139,2025-01-11,0.69,0.58,short_video
C001940,CR0401,tech,118,2025-02-06,1.39,0.68,edit
C001941,CR0415,food,30,2025-03-19,6.18,0.98,meme_video
C001942,CR0764,sports,45,2025-11-06,4.45,0.67,short_video
C001943,CR0941,gaming,166,2025-03-02,10.0,0.2,short_video
C001944,CR0384,tech,54,2025-04-07,0.9,0.16,meme_video
C001945,CR0547,fitness,54,2026-04-21,9.34,0.47,edit
C001946,CR0644,food,33,2025-01-07,5.55,0.53,meme_video
C001947,CR0143,food,30,2026-01-28,0.25,0.73,edit
C001948,CR0190,food,90,2025-02-15,1.15,0.37,clip
C001949,CR0510,music,25,2025-11-20,0.83,0.46,meme_video
C001950,CR0016,anime,41,2025-10-25,2.93,0.18,clip
C001951,CR0487,music,19,2025-06-25,3.66,0.88,clip
C001952,CR0393,food,33,2025-05-25,1.24,0.62,clip
C001953,CR0108,finance,146,2026-03-21,2.89,0.83,short_video
C001954,CR0958,sports,41,2025-01-12,1.29,0.16,edit
C001955,CR0603,memes,7,2026-01-18,3.19,0.96,clip
C001956,CR0473,sports,66,2025-10-12,0.77,0.99,edit
C001957,CR0560,food,82,2025-07-04,7.61,0.2,edit
C001958,CR0156,music,15,2025-04-10,0.87,0.25,short_video
C001959,CR0497,food,60,2025-12-01,2.11,0.72,clip
C001960,CR0636,music,58,2026-01-27,8.71,0.32,short_video
C001961,CR0294,finance,168,2026-03-08,0.68,0.14,meme_video
C001962,CR0705,gaming,156,2025-08-25,1.34,0.39,meme_video
C001963,CR0507,anime,38,2025-05-03,0.79,0.24,clip
C001964,CR0805,tech,48,2026-01-09,10.0,0.27,clip
C001965,CR0752,sports,79,2025-04-23,3.53,0.66,meme_video
C001966,CR0770,food,38,2025-10-06,6.19,0.76,short_video
C001967,CR0952,music,38,2025-03-13,0.46,0.61,clip
C001968,CR0196,anime,78,2025-02-02,6.33,0.47,short_video
C001969,CR0278,memes,12,2025-08-29,2.17,0.62,edit
C001970,CR0909,memes,20,2025-04-19,2.44,0.08,meme_video
C001971,CR0241,finance,84,2025-09-29,5.43,0.27,edit
C001972,CR0293,fitness,42,2025-12-06,4.48,0.18,clip
C001973,CR0635,anime,57,2025-03-13,3.08,0.68,meme_video
C001974,CR0302,music,57,2025-04-17,6.61,0.56,clip
C001975,CR0040,finance,77,2026-02-24,0.48,0.59,short_video
C001976,CR0027,music,46,2025-10-16,4.2,0.23,short_video
C001977,CR0732,sports,44,2026-04-14,1.26,0.35,meme_video
C001978,CR0425,memes,6,2025-12-09,3.15,0.36,clip
C001979,CR0008,tech,207,2025-05-16,0.98,0.49,clip
C001980,CR0836,food,89,2025-08-28,2.84,0.5,edit
C001981,CR0883,finance,120,2026-04-03,8.18,0.03,edit
C001982,CR0914,anime,115,2025-11-25,2.88,0.52,edit
C001983,CR0229,gaming,158,2026-03-30,0.45,0.96,meme_video
C001984,CR0536,fitness,87,2025-01-14,0.64,0.64,edit
C001985,CR0508,tech,102,2025-12-31,3.64,0.31,meme_video
C001986,CR0330,anime,63,2025-07-12,2.24,0.34,meme_video
C001987,CR0311,sports,55,2025-01-04,1.09,0.37,meme_video
C001988,CR0229,anime,99,2025-01-28,1.18,0.33,edit
C001989,CR0645,memes,11,2025-03-11,1.56,0.89,edit
C001990,CR0307,tech,190,2026-04-19,1.41,0.49,meme_video
C001991,CR0195,memes,10,2025-08-07,4.1,0.65,edit
C001992,CR0543,gaming,107,2026-01-18,8.6,0.93,short_video
C001993,CR0695,finance,54,2025-03-02,5.96,0.02,short_video
C001994,CR0412,music,25,2025-11-21,1.87,0.19,edit
C001995,CR0871,tech,110,2025-10-27,1.16,0.71,short_video
C001996,CR0671,anime,110,2025-07-23,3.03,0.66,short_video
C001997,CR0563,sports,72,2026-01-25,1.93,0.09,edit
C001998,CR0090,fitness,41,2025-06-03,8.04,0.07,meme_video
C001999,CR0907,fitness,87,2026-01-11,10.0,0.03,meme_video
C002000,CR0420,gaming,175,2026-04-06,1.39,0.15,edit
C002001,CR0189,tech,162,2025-03-29,6.16,0.37,short_video
C002002,CR0902,fitness,24,2026-04-12,0.94,0.52,clip
C002003,CR0035,gaming,102,2025-07-02,2.2,0.3,clip
C002004,CR0182,food,15,2026-04-01,7.34,0.21,edit
C002005,CR0140,anime,119,2026-02-17,1.64,0.28,clip
C002006,CR0519,fitness,69,2025-11-19,1.88,0.42,meme_video
C002007,CR0523,food,70,2025-10-13,3.77,0.93,short_video
C002008,CR0668,sports,66,2025-04-19,0.81,0.72,clip
C002009,CR0077,music,53,2026-03-31,0.45,0.59,edit
C002010,CR0227,fitness,48,2026-04-04,0.89,0.86,clip
C002011,CR0171,tech,170,2025-06-28,0.28,0.37,clip
C002012,CR0263,memes,22,2025-07-19,1.09,0.15,short_video
C002013,CR0205,gaming,102,2025-07-13,2.4,0.64,meme_video
C002014,CR0690,finance,100,2025-02-22,3.65,0.3,edit
C002015,CR0888,fitness,63,2025-01-31,6.69,0.7,short_video
C002016,CR0817,gaming,126,2025-04-21,2.45,0.25,clip
C002017,CR0232,fitness,67,2025-06-12,2.57,0.82,meme_video
C002018,CR0583,fitness,30,2025-08-11,0.5,0.89,clip
C002019,CR0310,finance,38,2025-10-23,0.7,0.92,meme_video
C002020,CR0728,gaming,105,2025-12-05,1.25,0.31,meme_video
C002021,CR0139,gaming,81,2026-03-16,0.73,0.06,short_video
C002022,CR0660,anime,49,2025-10-07,2.27,0.43,short_video
C002023,CR0316,memes,24,2025-02-17,2.16,0.96,edit
C002024,CR0544,food,79,2025-08-31,1.0,0.93,short_video
C002025,CR0517,fitness,87,2025-06-16,4.67,0.73,clip
C002026,CR0347,sports,32,2025-11-02,3.46,0.13,short_video
C002027,CR0543,gaming,111,2025-08-03,10.0,0.27,clip
C002028,CR0363,gaming,139,2026-04-08,2.7,0.11,meme_video
C002029,CR0738,gaming,98,2025-04-03,0.24,0.68,short_video
C002030,CR0404,memes,28,2025-10-26,5.57,0.47,meme_video
C002031,CR0116,gaming,114,2026-01-08,0.57,0.12,edit
C002032,CR0531,music,44,2025-05-13,6.38,0.68,short_video
C002033,CR0026,sports,46,2025-12-30,10.0,0.82,short_video
C002034,CR0215,finance,136,2025-06-19,1.25,0.61,short_video
C002035,CR0169,sports,38,2026-01-24,0.97,0.66,meme_video
C002036,CR0782,music,16,2026-03-30,2.86,0.07,meme_video
C002037,CR0972,music,26,2026-02-23,5.52,0.62,clip
C002038,CR0756,finance,66,2025-06-05,8.49,0.12,clip
C002039,CR0835,finance,32,2025-09-12,7.41,0.55,meme_video
C002040,CR0797,sports,51,2025-09-01,1.8,0.83,short_video
C002041,CR0624,fitness,60,2025-06-08,3.65,0.77,clip
C002042,CR0017,anime,107,2025-03-29,4.3,0.0,edit
C002043,CR0837,music,58,2025-04-21,2.67,0.45,clip
C002044,CR0569,fitness,84,2025-07-19,2.89,0.08,clip
C002045,CR0179,finance,114,2025-10-10,2.46,0.36,meme_video
C002046,CR0247,sports,83,2025-04-04,0.69,0.98,meme_video
C002047,CR0482,gaming,158,2026-02-24,0.88,0.89,meme_video
C002048,CR0278,anime,58,2026-03-28,0.75,0.86,edit
C002049,CR0489,finance,95,2026-01-12,2.14,0.34,short_video
C002050,CR0240,music,46,2025-01-20,0.36,0.55,edit
C002051,CR0438,sports,35,2025-05-04,0.88,0.91,meme_video
C002052,CR0694,anime,99,2026-01-28,1.3,0.96,meme_video
C002053,CR0963,fitness,50,2025-04-11,2.33,0.5,short_video
C002054,CR0045,music,26,2025-06-19,1.66,0.02,meme_video
C002055,CR0985,fitness,80,2025-09-06,1.15,0.33,edit
C002056,CR0162,finance,58,2026-03-24,0.45,0.54,clip
C002057,CR0323,anime,23,2025-07-20,0.36,0.86,edit
C002058,CR0309,tech,188,2025-04-06,0.74,0.85,edit
C002059,CR0771,memes,13,2025-03-14,0.6,0.25,meme_video
C002060,CR0585,finance,152,2025-07-22,1.15,0.03,meme_video
C002061,CR0847,tech,233,2025-06-01,1.74,0.41,meme_video
C002062,CR0648,anime,26,2026-01-06,1.36,0.24,edit
C002063,CR0528,finance,49,2026-01-13,1.93,0.18,edit
C002064,CR0653,finance,104,2025-05-31,7.52,0.46,edit
C002065,CR0860,finance,71,2026-03-24,1.05,0.19,edit
C002066,CR0011,music,32,2025-05-08,3.06,0.28,clip
C002067,CR0963,memes,24,2025-05-08,1.82,0.18,clip
C002068,CR0126,memes,12,2025-07-28,1.79,0.47,edit
C002069,CR0215,sports,41,2026-02-03,1.41,0.37,edit
C002070,CR0829,sports,61,2025-07-18,0.54,0.69,edit
C002071,CR0480,music,30,2026-04-13,2.68,0.17,meme_video
C002072,CR0578,finance,161,2026-01-13,3.8,0.94,edit
C002073,CR0073,music,52,2026-01-24,0.25,0.25,clip
C002074,CR0656,music,20,2025-10-02,2.28,0.02,clip
C002075,CR0314,finance,71,2026-04-04,1.17,0.23,clip
C002076,CR0330,memes,14,2025-08-14,0.63,0.4,clip
C002077,CR0658,finance,146,2025-10-22,0.76,0.82,clip
C002078,CR0293,memes,5,2026-01-28,0.82,0.77,edit
C002079,CR0321,gaming,97,2025-06-21,2.05,0.28,meme_video
C002080,CR0592,fitness,93,2025-08-21,2.26,0.02,short_video
C002081,CR0344,anime,94,2025-12-21,1.23,0.35,meme_video
C002082,CR0229,gaming,120,2025-06-29,0.25,0.12,edit
C002083,CR0946,anime,22,2026-04-01,0.41,0.83,edit
C002084,CR0397,memes,18,2025-10-25,9.91,0.15,short_video
C002085,CR0564,anime,64,2025-03-31,3.63,0.32,clip
C002086,CR0647,fitness,65,2025-08-06,2.88,0.83,edit
C002087,CR0060,finance,98,2026-04-11,3.08,0.31,edit
C002088,CR0171,tech,70,2025-01-25,1.8,0.18,clip
C002089,CR0585,tech,117,2026-03-11,2.34,0.02,meme_video
C002090,CR0226,music,26,2025-12-18,0.55,0.41,short_video
C002091,CR0319,memes,6,2025-01-08,0.26,0.91,clip
C002092,CR0477,music,55,2025-06-05,0.28,0.75,edit
C002093,CR0998,gaming,65,2025-07-05,2.75,0.34,meme_video
C002094,CR0956,food,21,2025-02-18,1.67,0.65,clip
C002095,CR0743,food,54,2025-10-31,0.49,0.83,short_video
C002096,CR0837,fitness,75,2026-03-11,1.43,0.81,short_video
C002097,CR0372,finance,176,2026-04-19,0.55,0.78,meme_video
C002098,CR0071,fitness,69,2026-04-29,2.14,0.25,clip
C002099,CR0971,sports,73,2025-05-18,1.38,0.9,short_video
C002100,CR0845,memes,14,2025-11-30,5.53,0.21,short_video
C002101,CR0559,food,45,2025-07-27,0.48,0.38,edit
C002102,CR0544,sports,22,2025-11-12,7.5,0.65,edit
C002103,CR0606,sports,33,2025-07-22,2.96,0.92,edit
C002104,CR0603,finance,150,2026-04-05,2.41,0.78,meme_video
C002105,CR0760,tech,99,2026-03-01,1.8,0.76,clip
C002106,CR0471,finance,154,2025-11-01,0.65,0.07,meme_video
C002107,CR0807,anime,49,2026-04-12,2.12,0.83,edit
C002108,CR0413,fitness,57,2025-12-15,10.0,0.49,short_video
C002109,CR0833,sports,33,2025-10-14,3.89,0.66,clip
C002110,CR0008,food,39,2026-03-06,0.25,0.18,clip
C002111,CR0421,memes,7,2025-02-05,0.63,0.4,edit
C002112,CR0812,memes,22,2025-12-11,5.44,0.09,short_video
C002113,CR0877,anime,44,2026-02-15,2.19,0.67,clip
C002114,CR0673,sports,24,2025-11-05,5.74,0.7,clip
C002115,CR0560,food,89,2025-12-22,3.5,0.05,short_video
C002116,CR0051,sports,81,2025-08-04,0.67,0.21,clip
C002117,CR0104,sports,20,2026-03-04,1.75,0.64,meme_video
C002118,CR0692,memes,24,2025-11-06,0.06,0.77,clip
